Date,Food,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars,Trans,Utils,Rtail,Finan,Other,Mkt,RF
2011-08-01,-0.12,-5.89,-7.15,-8.57,0.37,-7.12,-13.21,-6.21,-7.81,-9.28,-6.86,0.2,-2.57,-9.34,-6.02,-5.95,0.01
2011-09-01,-4.14,-5.71,-12.83,-16.79,-3.19,-9.61,-20.58,-12.55,-7.82,-11.34,-7.3,-1.61,-3.19,-11.25,-6.18,-7.58,0.0
2011-10-01,3.61,16.38,16.58,18.26,4.76,15.52,18.15,18.2,14.84,20.68,13.04,6.7,8.75,13.47,10.2,11.33,0.0
2011-11-01,0.45,-3.55,-3.39,-1.21,2.61,6.34,-1.46,3.68,-1.18,-7.71,1.69,1.01,0.22,-3.16,-0.65,-0.27,0.0
2011-12-01,2.33,-2.11,-2.54,0.28,3.87,3.06,-5.25,-3.42,-1.5,-0.71,0.89,2.91,0.48,1.76,0.54,0.75,0.0
2012-01-01,0.65,9.49,10.15,11.48,-1.12,7.51,12.34,5.97,11.53,12.66,5.73,-2.71,3.25,7.35,5.44,5.05,0.0
2012-02-01,0.73,6.32,10.39,1.91,3.54,5.64,-2.69,5.56,6.63,4.94,1.7,1.3,2.81,6.51,4.17,4.42,0.0
2012-03-01,3.76,1.76,4.53,2.49,3.87,5.66,0.65,0.57,3.58,1.19,0.43,1.48,4.75,7.0,3.3,3.12,0.0
2012-04-01,0.98,-0.09,-4.19,0.33,0.27,2.15,-4.26,-0.49,-2.74,-3.89,0.62,1.7,1.04,-2.35,-0.45,-0.85,0.0
2012-05-01,-1.62,-5.48,-11.14,-9.54,-2.76,-6.47,-14.57,-5.47,-8.56,-7.57,-4.8,-0.88,-1.5,-9.19,-5.32,-6.16,0.01
2012-06-01,4.15,-9.6,-0.85,3.27,5.09,6.22,4.78,0.48,1.32,-5.95,3.49,3.42,2.16,4.65,5.12,3.89,0.0
2012-07-01,0.73,1.84,2.19,-1.26,3.05,-2.89,-1.45,1.69,1.32,-0.28,-0.81,3.5,1.65,-1.1,0.16,0.79,0.0
2012-08-01,-0.24,8.11,6.22,2.78,-0.44,8.89,-1.23,1.17,5.29,2.94,0.48,-3.46,2.57,4.18,2.57,2.55,0.01
2012-09-01,1.12,0.02,3.26,1.06,2.8,5.59,3.76,4.26,-0.17,2.39,-1.08,2.11,1.69,3.64,4.29,2.74,0.01
2012-10-01,-1.8,-0.68,2.27,-2.66,-0.56,3.25,-0.77,-0.73,-5.88,6.56,2.16,1.09,-2.4,1.91,-3.52,-1.75,0.01
2012-11-01,3.44,3.93,1.93,2.57,0.97,5.04,2.55,2.78,1.75,3.51,1.46,-3.79,0.67,-0.94,1.42,0.79,0.01
2012-12-01,-1.35,0.12,0.5,4.39,-1.78,0.72,6.55,1.63,0.37,5.81,2.72,0.12,-1.51,4.42,1.58,1.19,0.01
2013-01-01,5.34,2.85,8.51,4.97,7.99,8.3,4.03,5.28,1.02,3.02,5.25,5.05,4.79,6.24,6.38,5.57,0.0
2013-02-01,3.79,1.82,2.44,-0.73,2.01,-0.12,-2.72,2.97,0.06,-0.17,3.45,2.2,0.48,1.18,1.81,1.28,0.0
2013-03-01,6.28,3.34,5.97,1.09,4.59,3.17,2.07,3.86,2.18,4.13,5.27,5.69,5.39,4.52,4.22,4.04,0.0
2013-04-01,2.94,8.23,0.6,3.28,3.25,1.74,-4.39,-1.85,-0.89,4.76,0.36,5.13,3.1,1.62,1.77,1.56,0.0
2013-05-01,-2.95,1.06,2.69,3.29,-0.36,6.02,3.84,6.11,5.39,9.03,4.38,-7.14,1.16,7.22,2.67,2.8,0.0
2013-06-01,0.66,0.88,-2.23,-4.78,-0.87,-4.34,-4.73,-2.37,-3.57,0.3,-0.11,0.82,0.42,-0.48,-1.12,-1.2,0.0
2013-07-01,3.0,2.62,3.91,6.73,6.35,3.37,7.04,8.14,5.11,8.37,5.7,4.58,5.86,6.52,5.89,5.65,0.0
2013-08-01,-3.91,-2.06,-2.54,-0.4,-4.09,-4.05,-2.85,-1.44,-2.6,-1.12,-2.53,-4.43,-4.66,-4.26,-1.19,-2.71,0.0
2013-09-01,0.57,7.41,6.22,5.02,2.94,5.46,8.35,5.65,4.73,5.99,6.87,1.05,4.42,3.01,4.33,3.77,0.0
2013-10-01,4.74,2.7,5.93,3.3,5.06,3.75,8.24,4.83,2.72,0.53,5.19,3.34,5.59,3.21,4.44,4.17,0.0
2013-11-01,1.61,6.53,3.94,1.44,3.65,1.49,1.7,2.87,2.23,1.81,5.12,-1.81,4.14,6.05,2.92,3.11,0.0
2013-12-01,2.3,1.27,2.89,5.54,0.33,3.79,6.56,3.98,4.66,1.41,2.91,1.79,-0.72,2.67,3.35,2.81,0.0
2014-01-01,-4.12,-7.12,-8.61,-4.06,-2.57,-3.94,-5.51,-5.86,-1.37,-3.25,-2.02,2.49,-7.48,-4.25,-2.29,-3.32,0.0
2014-02-01,3.31,4.9,3.77,7.64,5.89,6.93,2.56,5.57,4.59,8.89,3.56,3.09,5.08,3.24,4.7,4.66,0.0
2014-03-01,2.98,-0.13,0.8,1.11,0.14,-2.74,3.63,-0.25,1.75,-1.37,1.07,2.68,-0.55,2.54,-1.23,0.43,0.0
2014-04-01,1.31,-3.21,-1.3,-0.03,2.3,-2.25,0.73,2.31,-0.63,0.71,1.09,3.98,-0.92,-3.57,-0.62,-0.18,0.0
2014-05-01,3.75,1.99,-0.59,2.52,1.0,1.3,-1.75,-0.22,2.28,0.43,3.88,0.01,0.41,1.66,3.16,2.05,0.0
2014-06-01,1.98,0.72,1.93,0.52,1.24,2.07,4.88,2.91,4.1,4.11,-0.02,5.43,1.01,3.08,2.08,2.6,0.0
2014-07-01,-5.48,-1.35,-5.46,-3.16,-2.13,-4.64,2.41,-7.45,-2.79,-4.41,-3.09,-6.4,-1.88,-2.08,0.08,-2.03,0.0
2014-08-01,6.18,4.27,4.72,4.31,4.73,9.88,6.12,2.53,4.61,4.78,4.93,5.31,4.05,3.85,3.89,4.24,0.0
2014-09-01,-0.37,3.2,-4.45,-2.19,1.59,-3.44,-4.75,-4.59,-3.16,-9.16,0.14,-3.38,-0.84,-0.55,-1.8,-1.96,0.0
2014-10-01,2.61,1.54,5.33,-1.86,4.34,5.05,2.22,5.75,1.33,4.21,4.29,6.71,1.42,3.79,3.02,2.51,0.0
2014-11-01,5.11,8.75,3.43,1.41,3.47,3.92,-2.33,0.42,3.49,4.82,5.39,0.26,9.27,1.8,3.0,2.56,0.0
2014-12-01,-2.88,-0.63,0.26,-0.13,-1.41,4.03,-6.66,1.19,0.21,1.36,0.66,1.86,0.9,2.14,-1.25,-0.05,0.0
2015-01-01,-0.77,-3.22,-0.77,-2.26,-0.08,-2.11,-9.48,-6.37,-6.21,-5.93,-2.36,1.24,0.18,-7.76,-2.15,-3.1,0.0
2015-02-01,4.4,6.86,4.77,8.47,4.28,8.55,3.56,9.83,7.16,7.76,4.42,-4.36,5.33,7.99,7.33,6.13,0.0
2015-03-01,-0.94,1.48,-1.22,-3.58,-1.33,0.11,-2.88,0.7,-3.1,0.02,-2.12,-0.31,0.71,0.2,-1.37,-1.11,0.0
2015-04-01,-0.48,-2.23,-0.21,1.79,0.04,-4.72,4.08,0.47,0.21,-0.38,-2.53,0.28,-1.75,0.74,1.18,0.59,0.0
2015-05-01,1.62,0.35,0.66,0.68,3.1,2.94,-3.73,0.07,3.32,0.89,-1.17,-0.43,0.67,3.13,1.52,1.37,0.0
2015-06-01,-1.87,4.01,-0.91,-3.09,-1.53,-0.38,-5.5,-1.64,-4.7,-1.16,-2.99,-5.27,-0.22,1.48,-1.4,-1.52,0.0
2015-07-01,4.11,4.9,-0.06,-5.43,4.18,2.65,-8.25,-3.66,-1.42,-0.98,1.8,2.65,6.52,1.94,2.39,1.57,0.0
2015-08-01,-3.67,-3.67,-6.39,-6.71,-7.13,-2.46,-4.4,-2.05,-5.77,-4.96,-5.68,-4.08,-6.29,-6.53,-6.65,-6.02,0.0
2015-09-01,-0.03,-0.51,-6.68,-8.13,-2.76,-3.79,-10.67,-7.58,-3.31,-1.14,-1.3,-0.5,-1.82,-3.18,-3.28,-3.06,0.0
2015-10-01,6.37,1.6,7.59,16.07,8.27,7.73,5.88,8.77,8.72,6.19,7.38,2.09,4.27,5.77,9.31,7.75,0.0
2015-11-01,0.63,-1.56,-0.05,1.57,-0.68,5.79,-1.29,0.55,1.18,0.27,-0.74,-3.42,0.33,2.17,0.49,0.57,0.0
2015-12-01,1.39,-4.01,-3.4,-4.54,1.85,-2.96,-2.22,-2.35,-2.34,-3.77,-3.62,-2.39,0.93,-2.86,-2.25,-2.14,0.01
2016-01-01,-1.3,0.81,-6.16,-12.62,-4.43,-6.34,-9.68,-3.59,-7.29,-9.63,-8.65,4.67,-3.72,-9.73,-5.69,-5.73,0.01
2016-02-01,0.42,1.23,5.82,7.45,-0.87,-0.4,7.38,3.17,2.74,2.98,5.34,1.72,-0.35,-3.01,-0.19,-0.04,0.02
2016-03-01,5.0,2.66,9.12,7.43,2.99,10.69,17.75,7.16,8.18,9.86,5.63,7.84,5.15,6.6,7.62,6.97,0.02
2016-04-01,0.19,-1.77,-0.89,4.56,3.01,0.18,9.86,1.51,-1.03,0.54,1.51,-0.8,-0.72,4.17,-1.56,0.93,0.01
2016-05-01,1.23,-4.39,1.41,-1.5,1.89,1.89,-8.5,1.05,3.92,-1.24,-1.72,2.24,0.85,2.2,2.7,1.79,0.01
2016-06-01,5.18,1.01,-0.14,-0.99,3.18,-1.77,2.58,-1.74,-0.46,-4.19,-0.87,7.43,1.11,-5.33,-0.52,-0.01,0.02
2016-07-01,-0.1,2.57,7.29,5.03,3.38,5.64,13.73,3.94,7.3,7.4,4.83,-0.25,3.26,4.06,5.18,3.96,0.02
2016-08-01,-0.55,1.07,1.57,3.29,-2.99,-2.07,-7.68,2.56,2.29,-1.25,0.35,-3.78,-0.85,4.92,0.24,0.51,0.02
2016-09-01,-1.94,-6.57,-4.54,-1.59,-1.11,-3.68,2.47,2.0,3.12,-0.42,1.27,1.83,0.37,-1.49,0.86,0.29,0.02
2016-10-01,-0.79,-5.52,-4.41,-0.38,-3.7,-5.8,-2.93,-3.01,-3.32,-3.45,0.49,-0.66,-3.09,1.54,-2.5,-1.99,0.02
2016-11-01,-4.44,1.9,7.95,7.91,-0.56,7.55,21.66,7.06,5.92,6.28,11.22,-2.65,2.79,13.32,2.69,4.87,0.01
2016-12-01,4.2,-0.57,0.01,0.64,2.03,1.33,-2.16,-0.03,0.79,3.16,0.51,3.61,-1.42,3.87,1.68,1.84,0.03
2017-01-01,0.41,0.8,-0.98,2.95,1.68,3.98,3.49,2.07,3.23,2.83,1.92,1.09,0.97,0.52,3.79,1.98,0.04
2017-02-01,2.42,2.87,2.97,3.34,7.37,3.13,9.17,1.03,3.81,0.34,4.34,3.85,3.0,4.57,3.75,3.59,0.04
2017-03-01,0.68,0.82,0.51,2.25,0.4,3.23,-6.17,1.54,1.22,-0.46,-2.28,0.38,0.85,-2.32,1.26,0.2,0.03
2017-04-01,1.16,-0.66,3.14,0.5,-0.7,3.65,-0.56,3.02,1.66,0.38,2.93,0.32,3.73,0.16,1.83,1.13,0.05
2017-05-01,2.62,-1.44,2.25,-0.44,2.85,-2.6,-4.6,1.33,3.45,-1.1,2.82,2.44,2.55,-1.14,1.56,1.13,0.06
2017-06-01,-2.58,8.48,2.17,1.51,1.83,1.99,-0.19,1.44,-1.87,1.17,2.55,-1.91,-2.48,5.95,0.04,0.85,0.06
2017-07-01,1.63,1.42,-4.78,1.97,0.19,-1.34,1.3,0.86,2.97,-1.63,0.3,2.99,0.77,1.85,2.94,1.95,0.07
2017-08-01,-1.85,-4.32,-3.82,1.63,0.59,-0.38,1.67,-1.42,1.33,0.86,1.62,2.18,-1.25,-1.29,1.7,0.27,0.09
2017-09-01,-0.32,1.22,4.48,4.4,0.57,7.83,3.73,7.38,5.71,7.55,4.75,-1.95,0.87,5.28,0.27,2.58,0.09
2017-10-01,1.05,3.05,-1.66,4.8,-3.72,4.07,2.29,1.76,6.15,1.16,-0.24,3.02,3.93,3.37,2.55,2.35,0.09
2017-11-01,4.41,7.32,3.93,2.32,2.69,6.98,-1.44,0.39,2.41,2.52,5.58,2.42,8.48,3.96,1.78,3.2,0.08
2017-12-01,1.32,3.82,-2.35,0.57,1.93,3.84,13.21,0.61,0.33,-0.52,3.1,-4.98,1.68,1.03,0.61,1.15,0.09
2018-01-01,1.7,6.57,2.21,1.67,1.11,3.69,3.6,1.9,7.33,4.8,6.66,-2.81,10.47,6.13,7.07,5.69,0.11
2018-02-01,-6.75,-2.95,-5.04,-5.4,-5.18,-9.6,-1.99,-5.25,-1.01,-6.34,-3.25,-4.54,-3.06,-2.59,-2.38,-3.53,0.11
2018-03-01,-1.1,0.44,-2.63,-1.94,-0.23,-0.44,-5.87,-0.21,-1.4,-5.02,-2.52,3.17,-3.08,-3.44,-3.36,-2.23,0.12
2018-04-01,-2.14,2.18,0.59,2.31,-3.58,-1.08,3.68,-1.58,-3.37,-0.15,-1.07,2.78,4.8,1.15,0.01,0.41,0.14
2018-05-01,-0.51,3.46,0.91,2.76,-1.13,2.85,5.58,1.9,5.28,4.42,4.15,0.27,-0.05,0.38,4.83,2.8,0.14
2018-06-01,4.77,6.52,1.94,-0.79,2.24,2.07,-5.02,-3.88,-3.17,1.06,-3.37,2.57,3.26,-1.03,1.36,0.63,0.14
2018-07-01,2.27,0.0,2.25,4.43,6.44,2.24,4.25,8.17,3.49,-0.69,7.62,1.68,3.26,4.25,2.72,3.36,0.16
2018-08-01,-0.65,4.98,2.11,-0.27,2.85,2.15,-3.23,2.86,3.57,1.12,0.59,0.93,9.32,2.44,5.67,3.61,0.16
2018-09-01,-0.35,0.61,0.87,-3.37,2.92,0.15,-0.69,4.49,0.18,-4.0,3.61,-0.57,0.47,-2.07,0.17,0.21,0.15
2018-10-01,0.17,-11.04,-12.29,-11.34,-2.29,-13.91,-11.62,-11.79,-11.19,-0.82,-10.18,-0.06,-8.18,-5.59,-7.95,-7.46,0.19
2018-11-01,3.41,-0.76,3.43,4.45,4.5,2.93,-3.0,6.41,3.02,4.87,3.95,3.26,2.52,2.87,0.27,1.89,0.18
2018-12-01,-9.67,-7.96,-11.64,-8.01,-7.65,-6.86,-14.79,-10.79,-8.3,-9.11,-13.34,-4.77,-9.52,-11.57,-8.53,-9.36,0.19
2019-01-01,5.58,12.32,12.39,5.65,4.29,8.82,17.1,12.54,8.83,7.5,11.99,5.38,8.92,9.87,8.69,8.58,0.21
2019-02-01,-1.46,5.61,6.98,3.78,4.71,3.45,2.27,6.34,7.41,4.61,6.64,3.55,-0.28,2.76,3.73,3.6,0.18
2019-03-01,3.85,-0.67,-0.66,-1.8,2.31,2.47,-4.65,-0.12,2.0,-2.7,-3.16,3.33,3.87,-2.51,2.34,1.29,0.19
2019-04-01,4.53,5.09,3.97,5.54,-1.79,6.32,-2.64,4.93,5.22,2.66,4.87,1.0,4.66,7.13,4.66,4.18,0.21
2019-05-01,-3.15,-10.5,-7.9,-13.64,-3.46,-8.53,-15.46,-6.56,-11.86,-10.34,-8.34,-1.55,-5.71,-5.58,-6.27,-6.71,0.21
2019-06-01,4.65,9.07,10.25,2.14,5.22,9.33,16.04,9.93,11.11,10.28,7.1,3.64,6.87,6.2,6.98,7.1,0.18
2019-07-01,1.16,0.23,4.47,-0.11,-1.02,2.0,-2.54,1.67,1.3,0.98,0.33,-1.01,0.8,3.14,2.31,1.42,0.19
2019-08-01,2.74,-5.88,-1.36,-6.44,-0.51,4.38,-12.03,-0.52,-4.3,-6.04,-2.31,3.45,-0.46,-4.83,-2.13,-2.39,0.16
2019-09-01,1.03,9.71,-0.18,5.07,0.41,3.43,7.09,0.38,3.86,5.61,1.39,3.94,-0.01,2.67,0.38,1.59,0.18
2019-10-01,-1.52,-1.55,4.17,-2.73,3.0,2.31,3.54,0.21,3.37,6.33,-0.79,-1.39,0.06,3.39,3.42,2.22,0.15
2019-11-01,1.17,5.01,0.33,4.16,2.5,-0.31,6.08,4.04,3.52,2.92,4.27,-2.14,2.65,5.74,5.39,3.99,0.12
2019-12-01,3.06,7.29,1.32,1.41,4.12,0.07,0.78,1.38,4.72,5.51,-1.96,4.12,1.45,2.62,2.72,2.91,0.14
2020-01-01,1.23,-6.24,-3.51,-7.86,-0.36,1.48,-15.31,1.18,-2.16,4.94,0.77,4.83,1.72,-2.44,2.0,0.02,0.13
2020-02-01,-8.81,-10.01,-12.77,-10.16,-7.59,-7.06,-10.27,-5.78,-7.29,-6.55,-11.51,-9.89,-6.6,-10.71,-6.35,-8.03,0.12
2020-03-01,-10.32,-18.56,-16.76,-18.65,-2.31,-20.33,-22.08,-17.98,-11.29,-22.77,-22.99,-13.05,-4.26,-20.2,-11.52,-13.25,0.12
2020-04-01,8.88,9.7,19.12,17.81,10.3,18.02,11.64,9.26,12.7,26.7,9.21,5.18,18.45,11.96,13.81,13.6,0.0
2020-05-01,2.71,11.29,5.44,8.49,2.14,14.68,5.82,7.65,7.78,8.99,6.57,4.63,2.24,3.65,6.64,5.58,0.01
2020-06-01,-0.96,2.64,6.73,1.34,-2.19,2.39,4.65,3.63,2.96,11.47,1.96,-5.02,5.24,-0.35,4.07,2.46,0.01
2020-07-01,5.66,-0.15,12.5,6.81,4.59,9.21,2.23,2.97,6.28,18.26,1.95,6.34,9.98,1.97,6.48,5.84,0.01
2020-08-01,4.02,12.21,5.93,4.72,3.67,7.69,8.27,8.77,5.57,39.32,10.33,-2.25,8.53,4.9,9.36,7.63,0.01
2020-09-01,-2.0,5.72,4.42,0.31,-2.54,-0.01,-4.91,-0.18,-0.73,-9.24,-0.86,-0.32,-4.41,-4.1,-4.58,-3.63,0.01
2020-10-01,-3.47,-1.54,4.16,-0.53,-5.25,-3.58,7.34,5.75,-0.58,-3.83,-4.61,4.47,-2.7,-0.78,-2.34,-2.07,0.01
2020-11-01,9.88,14.78,13.94,13.11,7.2,6.46,19.11,16.03,14.18,30.88,19.96,2.66,8.31,16.34,11.39,12.46,0.01
2020-12-01,3.54,4.67,10.36,4.87,3.62,0.02,6.47,2.69,4.08,15.39,1.12,0.62,1.44,6.94,5.08,4.64,0.01
2021-01-01,-4.95,-4.6,3.2,1.19,-0.38,2.1,-4.77,-1.03,2.52,9.84,-5.27,-0.44,-0.05,-2.82,-0.24,-0.07,0.0
2021-02-01,-0.09,4.73,1.86,3.39,-1.57,-0.23,17.42,4.68,4.27,-8.75,8.44,-4.59,-2.45,10.75,2.26,2.81,0.0
2021-03-01,7.56,0.77,-1.35,7.31,4.85,14.75,22.24,2.77,3.37,2.07,9.2,10.39,3.44,5.87,0.84,3.16,0.0
2021-04-01,3.16,5.0,3.95,2.43,0.84,6.89,2.86,4.82,1.93,5.04,3.11,3.98,7.59,6.19,6.43,4.95,0.0
2021-05-01,2.07,-0.53,3.91,5.03,2.15,-0.44,14.42,-3.48,1.99,-5.59,2.63,-1.16,-2.56,3.21,-1.06,0.3,0.0
2021-06-01,-1.98,7.69,5.78,-5.22,2.08,-1.95,-6.12,2.31,4.49,5.29,-3.68,-1.42,3.83,-2.26,4.82,2.74,0.0
2021-07-01,0.0,4.56,-0.96,-0.52,3.74,1.92,7.2,0.19,1.49,0.33,-3.28,2.97,-0.6,0.21,2.72,1.34,0.0
2021-08-01,-0.41,-0.58,-3.77,0.05,2.21,1.82,3.51,5.29,3.52,1.98,-0.67,3.23,3.02,2.86,3.93,2.94,0.0
2021-09-01,-3.39,-9.1,-8.06,-4.55,-6.07,-3.71,-10.64,-5.68,-5.72,4.04,-2.11,-4.87,-5.43,-1.54,-5.74,-4.4,0.0
2021-10-01,3.42,11.76,3.44,7.7,3.84,11.42,10.14,3.71,7.57,30.82,6.06,5.11,3.77,7.07,5.51,6.63,0.0
2021-11-01,-2.92,-0.06,-7.99,-1.36,-1.01,5.31,-6.28,0.25,6.76,2.7,-5.46,-1.97,1.16,-5.68,-2.84,-1.58,0.0
2021-12-01,10.28,-3.2,2.35,5.99,10.15,6.41,9.79,2.5,2.45,-3.79,7.44,8.56,-0.07,4.72,2.51,3.24,0.01
2022-01-01,-0.3,-11.18,-14.06,-5.11,-3.2,-12.23,-10.32,-3.93,-10.91,-9.86,-3.23,-2.1,-8.86,-0.69,-7.38,-6.16,0.0
2022-02-01,-0.08,-5.9,-3.27,-0.38,-3.01,-8.04,23.88,-2.07,-1.39,-6.88,2.77,-1.09,-0.21,-1.62,-4.1,-2.28,0.0
2022-03-01,0.68,-1.14,-5.07,4.97,4.83,-5.83,15.53,-0.17,3.18,15.47,2.15,9.69,4.17,-1.04,3.02,3.08,0.0
2022-04-01,3.29,-6.4,-9.9,-4.47,1.25,-1.17,-6.42,-8.72,-13.74,-16.27,-9.28,-3.71,-12.26,-7.98,-11.36,-9.41,0.0
2022-05-01,-1.99,-6.33,-0.76,6.49,1.15,1.44,-8.18,-3.07,2.59,-8.18,-3.22,4.8,-6.05,2.88,-2.12,-0.31,0.03
2022-06-01,-0.36,-11.89,-10.19,-15.7,-1.75,-10.73,-21.15,-7.83,-12.32,-10.22,-6.31,-6.54,-8.06,-9.05,-7.11,-8.34,0.06
2022-07-01,3.76,11.56,8.93,7.13,-0.31,12.51,20.44,12.37,13.99,26.44,7.54,6.3,16.93,7.4,9.44,9.65,0.08
2022-08-01,-2.06,-6.17,-5.91,-1.08,-4.95,-3.97,-1.3,-9.49,-7.56,-5.33,-1.41,0.14,-3.53,-2.15,-3.92,-3.58,0.19
2022-09-01,-7.43,-17.43,-14.7,-10.93,-2.38,-6.36,-18.0,-8.82,-11.28,-5.88,-13.07,-11.65,-7.97,-7.7,-10.04,-9.15,0.19
2022-10-01,9.83,10.8,2.99,9.33,8.68,7.29,19.91,12.17,8.9,-4.46,11.73,3.51,1.87,12.72,6.58,8.08,0.23
2022-11-01,4.52,17.07,4.95,10.01,5.23,8.95,13.97,6.1,11.68,-7.51,8.58,6.81,2.57,4.8,4.02,4.94,0.29
2022-12-01,-2.96,-0.24,-5.46,-6.43,-0.74,-3.45,-7.6,-5.92,-6.66,-25.62,-3.77,-1.21,-9.39,-5.54,-6.47,-6.05,0.33
2023-01-01,-1.62,9.3,14.05,11.12,-2.6,7.11,22.17,12.73,9.46,24.03,6.62,-1.24,12.13,6.36,8.01,6.96,0.35
2023-02-01,-1.35,-6.29,-0.91,-4.65,-4.67,-3.62,2.07,2.92,0.69,10.46,-0.32,-5.31,-5.7,-2.43,-1.95,-2.23,0.34
2023-03-01,3.96,3.84,-0.64,-4.58,2.98,0.24,-8.08,-2.01,6.66,-0.3,0.12,3.9,4.92,-8.94,7.11,2.84,0.36
2023-04-01,3.38,2.29,-0.46,-1.66,5.11,4.03,-6.83,-1.94,-5.08,-12.66,-1.52,1.72,2.41,1.97,2.3,0.97,0.35
2023-05-01,-4.45,-13.5,-6.21,-8.23,-3.79,-3.16,-8.48,-3.59,8.9,11.5,-2.0,-5.84,2.08,-3.77,2.85,0.7,0.36
2023-06-01,1.12,7.3,11.45,9.91,5.76,13.9,20.22,15.51,8.63,22.28,9.6,2.62,6.77,5.86,5.79,6.86,0.4
2023-07-01,1.93,1.07,3.45,5.13,-0.97,4.78,3.41,2.63,5.34,1.91,4.96,2.8,2.33,6.42,3.07,3.66,0.45
2023-08-01,-4.11,-6.0,1.51,-4.92,2.44,-1.34,-1.52,1.1,-0.47,-3.91,-4.2,-5.3,-0.16,-3.61,-2.31,-1.91,0.45
2023-09-01,-4.89,-4.74,-7.49,-5.91,-4.43,-8.42,-4.59,-6.12,-7.35,-2.52,-6.76,-5.05,-5.82,-2.04,-5.18,-4.8,0.43
2023-10-01,-3.26,3.9,-10.76,-6.56,-1.74,-6.34,-4.01,-5.28,-6.46,-16.05,-2.39,1.08,1.91,-1.79,-1.38,-2.68,0.47
2023-11-01,4.38,10.52,7.32,5.19,4.48,12.98,11.14,12.39,11.75,14.93,10.76,5.06,6.83,10.26,10.66,9.32,0.44
2023-12-01,2.97,5.02,8.45,8.0,1.95,12.88,9.66,7.5,10.02,5.0,7.27,1.72,5.4,6.76,3.95,5.28,0.43
2024-01-01,-0.01,-5.09,-3.04,-5.99,4.47,-1.24,0.89,-1.46,4.99,-15.71,-2.01,-3.0,1.19,0.75,2.09,1.2,0.47
2024-02-01,1.63,6.13,3.67,2.43,5.5,9.32,4.87,11.69,12.81,7.44,5.29,2.42,10.22,3.64,3.18,5.49,0.42
2024-03-01,3.11,-5.81,5.72,6.33,1.96,5.53,5.48,4.96,6.84,-4.4,2.06,7.05,2.14,4.83,1.41,3.27,0.43
2024-04-01,-1.24,-6.62,-7.82,-5.01,-3.24,-10.0,-9.27,-1.15,-4.95,-1.65,-5.17,1.56,-3.34,-4.17,-4.76,-4.18,0.47
2024-05-01,-0.44,5.04,1.29,6.18,3.3,2.12,4.43,-0.84,11.7,-1.69,2.78,7.98,3.31,3.55,4.6,4.77,0.44
2024-06-01,-2.4,-12.25,-3.48,-6.12,2.91,-2.43,-5.78,-5.17,6.14,6.72,0.41,-4.2,4.71,-0.28,5.31,3.21,0.41
2024-07-01,3.84,-0.77,5.77,4.66,-0.55,11.81,6.42,9.41,-1.8,10.39,3.99,6.33,-1.66,7.67,0.54,1.67,0.45
2024-08-01,3.88,5.31,-1.43,0.63,8.04,0.66,-6.85,4.94,0.12,-4.43,2.31,4.55,1.71,2.5,2.59,2.08,0.48
2024-09-01,1.23,5.54,2.17,3.95,-3.32,6.9,1.85,5.22,2.68,12.29,1.32,5.36,3.72,-0.5,2.63,2.12,0.4
2024-10-01,-5.04,-6.72,-1.93,-3.23,-3.61,-3.94,-1.52,-0.81,0.49,-3.26,-0.44,0.69,-0.91,2.64,-0.85,-0.61,0.39
2024-11-01,0.73,8.0,4.74,0.5,0.91,8.89,10.42,18.3,3.2,28.34,6.28,6.21,10.04,12.06,6.16,6.89,0.4
2024-12-01,-4.8,1.39,-5.66,-11.04,-5.41,-12.18,-17.99,-9.03,-0.19,9.81,-6.65,-7.78,0.6,-7.33,-1.35,-2.8,0.37
2025-01-01,-1.34,2.57,2.23,4.3,3.43,4.6,6.49,8.67,-2.61,0.79,2.89,2.92,7.0,7.58,3.58,3.17,0.37
2025-02-01,5.05,-5.25,-7.45,-4.96,6.4,-6.18,3.82,-7.47,-2.55,-20.42,0.29,2.02,-4.5,-1.66,-2.07,-2.11,0.33
2025-03-01,1.11,-17.63,-5.52,-5.98,-2.65,-5.35,-8.1,-6.35,-10.26,-7.77,-5.04,0.76,-8.79,-4.82,-6.33,-6.05,0.34
2025-04-01,-1.79,-7.58,-3.48,-6.54,0.16,-0.62,0.32,4.08,-0.17,5.22,-0.68,-1.32,1.2,-3.37,0.73,-0.49,0.35
2025-05-01,-0.7,9.6,3.35,2.6,-4.64,2.8,3.97,11.67,16.01,15.74,8.08,3.43,6.62,4.3,5.82,6.44,0.38
2025-06-01,-1.15,2.14,4.33,1.69,0.62,2.72,10.43,6.33,13.65,-5.89,4.94,1.01,2.91,5.51,4.58,5.2,0.34
2025-07-01,-0.25,2.41,2.55,1.0,-2.42,3.29,3.42,0.37,7.68,-0.92,0.92,3.37,2.57,-0.68,1.94,2.32,0.34
2025-08-01,1.71,4.88,7.21,5.02,3.76,8.54,4.22,1.11,0.1,8.12,2.57,-1.59,-0.58,4.18,2.2,2.22,0.38
2025-09-01,-3.11,-5.3,-1.06,-4.17,1.54,-0.52,0.97,-1.44,7.88,22.68,2.87,3.98,-1.5,1.17,3.95,3.72,0.33
